rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,Financial Rating Letter Grade,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
986,8/1/1985,1083,149,33,SHARP,12/31/2010,F,0,0.14,183796,0,69,0,0,234476,5213752,1,3479589,100933,0,100933,4150,0,0,93805,89655,4150,11,0,0,0,105083,80,54,26,0,0,0,80,0,0,0,0,2.47,0,6,30,44,0,0,0
987,7/31/1985,985,149,149,SHARP,12/31/1995,A,1.58,2.81,270505,0,2073,169700,0,363976,192198,60873,1797,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/1996,A,1.73,2.07,298361,0,2889,170503,0,281779,203991,65678,1939,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/1997,A,2.26,1.67,462465,73304,3951,170503,0,240251,217223,70861,2092,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/1998,A,1.59,1.66,276126,0,4513,170503,0,255086,232622,76453,2257,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/1999,A,1.38,1.92,263542,23736,4285,170504,0,280688,228981,82486,0,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/2000,A,1.37,2.63,252995,15311,5770,168896,0,362391,226843,88996,0,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/2001,A,2.06,2.35,366517,16365,3943,168092,0,517261,316509,96020,0,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/2002,A,1.74,3.15,357270,63300,1962,168092,0,583971,289162,103597,0,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/2003,A,0.96,1.45,161466,0,916,168092,0,515389,468056,111773,0,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/2004,B,1.39,0.31,326090,91165,755,168092,0,431569,3152846,120594,1629529,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/2005,F,0.87,0.21,193644,45796,857,168092,0,282088,3072335,130111,1629529,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/2006,C,0.89,1.48,234347,80366,3608,168092,0,280028,330152,140379,0,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/2007,A,1.66,1.56,439048,151344,9290,168092,0,279838,330308,151458,0,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/2008,B,1.24,0.12,284111,73815,2482,168092,0,316841,5616964,2197200,743955,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/2009,B,1.11,0.09,239088,83166,521,140075,0,282086,6450370,2061895,1403439,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
987,7/31/1985,985,149,149,SHARP,12/31/2010,F,0,0.22,382609,6017,385,0,0,712284,6691527,2061895,1463439,87255,10754,76501,1127,4499,265,71374,70247,1127,10,3,0,70297,93146,82,45,37,0,0,6,76,0,0,0,0,2.38,0,12,37,23,10,0,0
988,4/3/1985,962,319,90,SHARP,12/31/1995,B,1.35,0,314576,0,923,231756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
988,4/3/1985,962,319,90,SHARP,12/31/1997,B,1.37,0,372491,40210,4456,239794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
988,4/3/1985,962,319,90,SHARP,12/31/1998,B,1.22,0,337261,42203,3409,239794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
988,4/3/1985,962,319,90,SHARP,12/31/1999,B,1.75,0,424173,1657,1764,239794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
988,4/3/1985,962,319,90,SHARP,12/31/2000,B,1.16,0,252872,0,2402,215681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
988,4/3/1985,962,319,90,SHARP,12/31/2001,A,1.02,3.04,228279,7620,1691,215680,0,179222,719220,660245,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
988,4/3/1985,962,319,90,SHARP,12/31/2002,B,1.13,0,328031,82974,847,215680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
988,4/3/1985,962,319,90,SHARP,12/31/2003,F,-0.83,0,188611,365898,953,215680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
988,4/3/1985,962,319,90,SHARP,12/31/2004,D,0.99,0,289526,75284,208,215680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
988,4/3/1985,962,319,90,SHARP,12/31/2005,D,0.9,0.61,210777,16312,0,215680,0,148890,2829116,2585874,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
988,4/3/1985,962,319,90,SHARP,12/31/2006,F,0.24,0,79870,0,0,330299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
988,4/3/1985,962,319,90,SHARP,12/31/2007,F,0.39,0,272961,0,0,698584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
988,4/3/1985,962,319,90,SHARP,12/31/2008,F,0.36,0,307652,0,0,860119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
988,4/3/1985,962,319,90,SHARP,12/31/2009,C,0,6.04,369863,127653,3498,0,0,481181,677550,597943,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
988,4/3/1985,962,319,90,SHARP,12/31/2010,C,0,6.5,319722,91230,2476,0,0,375933,121591,63797,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,74,39,0,35,0,0,74,0,0,0,0,2.03,0,32,19,12,11,0,0
989,8/19/1985,823,319,55,SHARP,12/31/1995,C,0.73,1.24,10096,0,235,13447,0,78664,68337,4870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/31/1996,A,6.4,2.58,86689,0,610,13447,0,57217,27442,5254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/31/1997,A,2.25,1.46,31471,0,1199,13447,0,36701,30788,5669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/31/1998,C,0.72,1.13,42472,31237,1615,13447,0,40255,41819,6116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/31/1999,F,-0.71,0.56,-6839,2167,595,13518,0,26032,53329,6599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/31/2000,C,0.89,1.64,12735,0,743,13447,0,294123,186457,7120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/31/2001,A,4.52,4.88,61308,0,548,13447,0,123007,32896,7681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/31/2002,A,3.22,7.22,69356,0,333,21447,0,162227,30757,8288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/31/2003,A,3.48,9.94,74884,0,202,21447,0,215702,30633,8942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/31/2004,A,3.03,12.61,65048,0,166,21447,0,252334,29650,9647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/31/2005,A,3.47,13.57,89900,15338,175,21447,0,307587,33084,10409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/31/2006,A,2.86,14.36,70013,8172,590,21447,0,346985,34488,10326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/13/2007,A,3.37,13.29,78866,4833,1560,21477,0,406153,42672,12117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/31/2008,A,2.46,9.9,64306,7431,1199,22637,0,281333,28431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/31/2009,C,0,4.36,77950,26414,157,0,0,312766,71687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
989,8/19/1985,823,319,55,SHARP,12/31/2010,C,0,4.04,95601,16143,124,0,0,349640,86470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,1.5,1,8,11,0,0,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/1995,A,1.19,1.56,315128,0,932,264613,0,531326,704463,91310,272659,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/1996,B,2.51,0.37,774729,50000,4931,270851,15878,208916,935989,98516,274352,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/1997,B,1.51,0.52,530862,93866,4055,270851,15878,180063,731740,106291,276117,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/1998,B,1.5,0.55,435343,310,5450,270906,15878,166245,444269,114679,25510,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/1999,B,1.34,0.44,388060,0,5150,270281,15878,126217,423314,123730,14414,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/2000,B,1.58,0.95,474811,33300,7035,258383,15878,201909,356007,133494,9415,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/2001,A,1.15,1.23,323773,11812,5051,252138,15878,170106,540059,143974,257720,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/2002,A,1.71,3.95,520868,58780,2457,252138,15878,323122,248186,155336,11083,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/2003,A,1.7,6.02,457818,0,1330,252138,15878,453816,255037,167595,12025,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/2004,A,1.23,4.58,331325,0,1154,252138,15878,354387,2914578,180822,2656319,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/2005,A,1.01,2.91,292812,20105,1444,252138,15878,314354,2960396,195092,2657428,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/2006,A,1.06,1.8,561886,272529,4781,252138,15878,312028,3032901,210569,2649368,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/2007,A,1.69,1.51,640569,195258,7713,252138,6615,313950,3078531,227187,2643271,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/2008,B,1.6,0.27,475657,70982,948,252138,0,196672,4194742,202959,3266643,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/2009,B,1.59,0.24,369154,35449,173,210115,0,185214,4028584,1,3266642,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
991,5/21/1985,1097,149,149,SHARP,12/31/2010,F,0,0.72,439568,10341,144,0,0,599156,4104128,1,3266642,103844,0,103844,1000,0,0,87901,86901,1000,15,0,0,0,104844,101,96,0,5,0,0,101,0,0,0,0,1.99,14,18,30,33,6,0,0
992,4/30/1985,810,175,7,SHARP,12/31/1995,A,1.35,5.26,88123,0,751,64643,0,132560,52499,21450,5837,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/1996,A,2.28,7.4,154323,0,804,67256,0,113458,44855,23216,6301,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/1997,A,1.39,8.62,95530,0,1599,67650,0,140597,48164,25049,6799,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/1998,A,1.42,9.02,97331,0,1898,67223,0,165670,52720,27025,7335,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/1999,A,1.04,5.02,80497,9493,1381,67256,0,126255,56867,29158,2571,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/2000,A,1.66,7.93,106612,1500,1831,62034,0,157509,51318,31459,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/2001,B,1.59,0.17,95879,0,1215,59419,0,49630,289158,1846,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/2002,F,0,0,-14910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/2003,F,0,0,-37010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/2004,D,0.95,0,69223,0,0,73176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/2005,F,0,0,92493,0,4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/2006,D,0,0,82820,4773,7073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/2007,D,0,0,91302,3644,7263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/2008,F,0,0,60670,0,2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/2009,D,0,0,67816,7382,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
992,4/30/1985,810,175,7,SHARP,12/31/2010,D,0,0,66913,7071,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,20,10,0,10,0,0,20,0,0,0,0,2.5,0,0,10,10,0,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/1995,F,0.87,0.56,268231,0,5545,301480,0,64595,233442,117701,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/1996,F,0.85,0.55,307573,47294,4524,301480,0,82665,280597,130867,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/1997,B,1.01,0.77,319774,10450,4410,301480,0,102608,278598,145505,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/1998,A,1.22,1.21,368973,0,5254,299262,0,99500,243976,161781,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/1999,A,1.09,1.3,333536,0,5191,300236,0,125167,276096,179877,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/2000,C,0.83,1.05,262253,3105,7594,301480,0,132181,372342,246732,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/2001,C,0.54,1.95,165904,0,4540,301480,0,459354,1294691,1058805,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/2002,C,0,3.26,149338,0,0,0,0,216524,95633,29188,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/2003,C,0,1.83,105602,31458,2631,0,0,224240,156617,34208,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/2004,F,0,0.84,38479,8429,2025,0,0,196046,269840,36717,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/2005,F,0,0.67,96439,34751,2888,0,0,211473,353607,39452,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/2006,D,0.69,0.54,88949,0,5107,121688,0,193407,400385,42345,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/2007,D,0.61,0.53,114079,35000,5312,121672,0,236596,494966,45226,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/2008,F,0.87,0.46,110762,0,4413,121652,0,237862,566371,48766,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/2009,B,1.35,0.49,237883,70244,3819,121632,0,241870,550853,52352,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
993,6/14/1985,1066,254,56,SHARP,12/31/2010,B,1.05,0.51,170990,42237,1537,121611,0,254907,554748,56115,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,77,45,32,0,0,0,77,0,0,6,0,1.87,0,31,29,13,4,0,0
995,8/12/1987,152,319,74,DISPA,12/31/1995,F,0.86,0.61,779048,35216,5606,861124,0,148618,384091,140134,0,134668,2890,131778,0,0,0,99893,99893,0,8,3,1,193979,134668,110,28,0,82,0,0,110,0,0,5,0,2.14,0,7,87,10,6,0,0
995,8/12/1987,152,319,74,DISPA,12/31/1996,D,0.99,0.79,898784,34720,12239,861104,0,300080,580129,201284,0,134668,2890,131778,0,0,0,99893,99893,0,8,3,1,193979,134668,110,28,0,82,0,0,110,0,0,5,0,2.14,0,7,87,10,6,0,0
995,8/12/1987,152,319,74,DISPA,12/31/1997,A,1.18,1.27,1233075,187500,31416,861103,0,306103,401403,159559,0,134668,2890,131778,0,0,0,99893,99893,0,8,3,1,193979,134668,110,28,0,82,0,0,110,0,0,5,0,2.14,0,7,87,10,6,0,0
995,8/12/1987,152,319,74,DISPA,12/31/1998,D,0.83,0.89,781028,49203,19680,861103,0,341253,607886,226034,0,134668,2890,131778,0,0,0,99893,99893,0,8,3,1,193979,134668,110,28,0,82,0,0,110,0,0,5,0,2.14,0,7,87,10,6,0,0
